SCALERANK,NATSCALE,LABELRANK,FEATURECLA,NAME,NAMEPAR,NAMEALT,DIFFASCII,NAMEASCII,ADM0CAP,CAPALT,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,CHANGED,NAMEDIFF,DIFFNOTE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,GEONAMEID,MEGANAME,LS_NAME,LS_MATCH,CHECKME,MAX_POP10,MAX_POP20,MAX_POP50,MAX_POP300,MAX_POP310,MAX_NATSCA,MIN_AREAKM,MAX_AREAKM,MIN_AREAMI,MAX_AREAMI,MIN_PERKM,MAX_PERKM,MIN_PERMI,MAX_PERMI,MIN_BBXMIN,MAX_BBXMIN,MIN_BBXMAX,MAX_BBXMAX,MIN_BBYMIN,MAX_BBYMIN,MIN_BBYMAX,MAX_BBYMAX,MEAN_BBXC,MEAN_BBYC,COMPARE,GN_ASCII,FEATURE_CL,FEATURE_CO,ADMIN1_COD,GN_POP,ELEVATION,GTOPO30,TIMEZONE,GEONAMESNO,UN_FID,UN_ADM0,UN_LAT,UN_LONG,POP1950,POP1955,POP1960,POP1965,POP1970,POP1975,POP1980,POP1985,POP1990,POP1995,POP2000,POP2005,POP2010,POP2015,POP2020,POP2025,POP2050,CITYALT
7,20,5,Populated place,Kenitra,,,0,Kenitra,      0.00000000000,      0.00000000000,,      0.00000000000,0,Morocco,MAR,Morocco,MAR,Gharb - Chrarda - Béni Hssen,MA,,     34.27040041000,     -6.57999658347,      0.00000000000,0,,551786,366570,543832,11,10,2544571.00000000000,,Kenitra,1,0,             551786,             551786,                  0,                  0,                  0,                 20,                 89,     89.00000000000,     34.00000000000,     34.00000000000,     92.00000000000,     92.00000000000,     57.00000000000,     57.00000000000,     -6.64166667000,     -6.64166667000,     -6.47500000000,     -6.47500000000,     34.22500000000,     34.22500000000,     34.32500000000,     34.32500000000,     -6.56476667000,     34.27176667000,0,Kenitra,P,PPLA,     52.00000000000,             366570,      0.00000000000,     31.00000000000,Africa/Casablanca,Geonames ascii name + lat.d + long.d matching.,0,,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,
7,20,5,Populated place,Settat,,,0,Settat,      0.00000000000,      0.00000000000,,      0.00000000000,0,Morocco,MAR,Morocco,MAR,Chaouia - Ouardigha,MA,,     33.01042563780,     -7.62001062156,      0.00000000000,0,,161748,119082,160686,9,9,2537406.00000000000,,Settat,1,0,             161748,             161748,                  0,                  0,                  0,                 20,                 27,     27.00000000000,     10.00000000000,     10.00000000000,     41.00000000000,     41.00000000000,     26.00000000000,     26.00000000000,     -7.65000000000,     -7.65000000000,     -7.57500000000,     -7.57500000000,     32.96666667000,     32.96666667000,     33.05000000000,     33.05000000000,     -7.61317568000,     33.00529279000,0,Settat,P,PPLA,     50.00000000000,             119082,      0.00000000000,    403.00000000000,Africa/Casablanca,Geonames ascii name + lat.d + long.d matching.,0,,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,
7,20,5,Populated place,Er Rachidia,,,0,Er Rachidia,      0.00000000000,      0.00000000000,,      0.00000000000,0,Morocco,MAR,Morocco,MAR,Meknès - Tafilalet,MA,,     31.94041343080,     -4.44997155905,      0.00000000000,0,,228489,228489,228339,10,10,     -1.00000000000,,Er Rachidia,1,0,             228489,             228489,                  0,                  0,                  0,                 20,                 46,     46.00000000000,     18.00000000000,     18.00000000000,     50.00000000000,     50.00000000000,     31.00000000000,     31.00000000000,     -4.47500000000,     -4.47500000000,     -4.38333333000,     -4.38333333000,     31.89166667000,     31.89166667000,     31.98333333000,     31.98333333000,     -4.42638889000,     31.93392857000,0,,,,      0.00000000000,                  0,      0.00000000000,      0.00000000000,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,
7,20,5,Admin-1 capital,Meknes,,,0,Meknes,      0.00000000000,      0.00000000000,,      0.00000000000,0,Morocco,MAR,Morocco,MAR,Meknès - Tafilalet,MA,,     33.90042299300,     -5.55998132468,      4.00000000000,0,Changed scale rank.,697628,545705,693854,11,11,2542715.00000000000,,Meknes,1,0,             697628,                  0,                  0,                  0,                  0,                 10,                150,    150.00000000000,     58.00000000000,     58.00000000000,    175.00000000000,    175.00000000000,    109.00000000000,    109.00000000000,     -5.66666667000,     -5.66666667000,     -5.42500000000,     -5.42500000000,     33.83333333000,     33.83333333000,     33.98333333000,     33.98333333000,     -5.54946682000,     33.88880332000,0,Meknes,P,PPLA,     48.00000000000,             545705,      0.00000000000,    548.00000000000,Africa/Casablanca,GeoNames match general.,0,,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,
7,20,5,Populated place,Tiznit,,,0,Tiznit,      0.00000000000,      0.00000000000,,      0.00000000000,0,Morocco,MAR,Morocco,MAR,Souss - Massa - Draâ,MA,,     29.71042034810,     -9.73998457990,      0.00000000000,0,,57705,55092,0,8,8,2527089.00000000000,,Tiznit,1,0,              57705,              57705,                  0,                  0,                  0,                 20,                 19,     19.00000000000,      7.00000000000,      7.00000000000,     31.00000000000,     31.00000000000,     19.00000000000,     19.00000000000,     -9.78333333000,     -9.78333333000,     -9.70833333000,     -9.70833333000,     29.67500000000,     29.67500000000,     29.74166667000,     29.74166667000,     -9.74102564000,     29.70288462000,0,Tiznit,P,PPL,     55.00000000000,              55092,      0.00000000000,    245.00000000000,Africa/Casablanca,Geonames ascii name + lat.d + long.d matching.,0,,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,
7,20,5,Populated place,El Jadida,,,0,El Jadida,      0.00000000000,      0.00000000000,,      0.00000000000,0,Morocco,MAR,Morocco,MAR,Doukkala - Abda,MA,,     33.26035870260,     -8.50998213849,      4.00000000000,0,Changed scale rank.,180470,147549,179168,9,9,2550078.00000000000,,El Jadida,1,0,             180470,                  0,                  0,                  0,                  0,                 10,                 42,     42.00000000000,     16.00000000000,     16.00000000000,     60.00000000000,     60.00000000000,     37.00000000000,     37.00000000000,     -8.55833333000,     -8.55833333000,     -8.44166667000,     -8.44166667000,     33.19166667000,     33.19166667000,     33.26666667000,     33.26666667000,     -8.49922316000,     33.23185028000,0,El Jadida,P,PPL,     51.00000000000,             147549,      0.00000000000,      1.00000000000,Africa/Casablanca,GeoNames spatial join with similar names only.,0,,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,
7,20,5,Populated place,Tan Tan,,,0,Tan Tan,      0.00000000000,      0.00000000000,,      0.00000000000,0,Morocco,MAR,Morocco,MAR,Guelmim - Es-Semara,MA,,     28.43039512020,    -11.10003076320,      0.00000000000,0,,64868,61924,64868,8,8,2530241.00000000000,,Tan Tan,1,0,              64868,              64868,                  0,                  0,                  0,                 20,                 18,     18.00000000000,      7.00000000000,      7.00000000000,     23.00000000000,     23.00000000000,     14.00000000000,     14.00000000000,    -11.12500000000,    -11.12500000000,    -11.07500000000,    -11.07500000000,     28.40833333000,     28.40833333000,     28.45833333000,     28.45833333000,    -11.10000000000,     28.43472222000,0,Tan-Tan,P,PPL,     53.00000000000,              61924,      0.00000000000,     31.00000000000,Africa/Casablanca,GeoNames spatial join with similar names only.,0,,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,
7,20,5,Admin-1 capital,Sidi bel Abbes,,Sidi-Bel-Abbes,0,Sidi bel Abbes,      0.00000000000,      0.00000000000,,      0.00000000000,0,Algeria,DZA,Algeria,DZA,Sidi Bel Abbès,DZ,,     35.19034425760,     -0.63997155903,      4.00000000000,0,Changed scale rank.,208604,191769,195921,10,9,2481007.00000000000,,Sidi bel Abbes,1,0,             208604,                  0,                  0,                  0,                  0,                 10,                 37,     37.00000000000,     14.00000000000,     14.00000000000,     36.00000000000,     36.00000000000,     22.00000000000,     22.00000000000,     -0.66666667000,     -0.66666667000,     -0.57500000000,     -0.57500000000,     35.16666667000,     35.16666667000,     35.23333333000,     35.23333333000,     -0.62067610000,     35.19567610000,0,Sidi Bel Abbes,P,PPL,     30.00000000000,             191769,      0.00000000000,    476.00000000000,Africa/Algiers,GeoNames spatial join with similar names only.,0,,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,
7,20,5,Admin-1 capital,Tlimcen,,Tlemcen,0,Tlimcen,      0.00000000000,      0.00000000000,,      0.00000000000,0,Algeria,DZA,Algeria,DZA,Tlemcen,DZ,,     34.89041424460,     -1.32000756978,      0.00000000000,0,,229777,132341,228905,10,9,2475687.00000000000,,Tlimcen,1,0,             229777,             229777,                  0,                  0,                  0,                 20,                 63,     63.00000000000,     24.00000000000,     24.00000000000,     65.00000000000,     65.00000000000,     40.00000000000,     40.00000000000,     -1.38333333000,     -1.38333333000,     -1.24166667000,     -1.24166667000,     34.85000000000,     34.85000000000,     34.94166667000,     34.94166667000,     -1.31250000000,     34.89064815000,0,Tlemcen,P,PPL,     15.00000000000,             132341,      0.00000000000,    843.00000000000,Africa/Algiers,GeoNames spatial join with similar names only.,0,,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,
7,20,5,Populated place,Beni Ounif,,,0,Beni Ounif,      0.00000000000,      0.00000000000,,      0.00000000000,0,Algeria,DZA,Algeria,DZA,Béchar,DZ,,     32.04926983540,     -1.25138126770,      0.00000000000,0,,5628,5628,5628,5,5,     -1.00000000000,,Beni Ounif,1,0,               5628,               5628,                  0,                  0,                  0,                 20,                  4,      4.00000000000,      1.00000000000,      1.00000000000,      9.00000000000,      9.00000000000,      5.00000000000,      5.00000000000,     -1.25833333000,     -1.25833333000,     -1.23333333000,     -1.23333333000,     32.04166667000,     32.04166667000,     32.05833333000,     32.05833333000,     -1.24750000000,     32.04916667000,0,,,,      0.00000000000,                  0,      0.00000000000,      0.00000000000,,,0,,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,      0.00000000000,
